,PKMuestreo,FechaMuestreo,IDPiscina,PKCiclo,KilosAlimento,FechaSiembra,FechaCosecha,CantidadSembrada,Hectareas,days_from_last_monitoring,cycle_days,survival_updated_at,Supervivencia,PesoPromedio2,CantidadCosechada,biomass_harvested,CantidadCosechada_cum,biomass_harvested_cum,stocked_minus_harvested,live_animals,live_biomass,cumulative_biomass,kg/ha/day,cumulative_fcr,density_ha,density_ha_bin,biomass_ha,NombreProveedor,Proveedor,Codigo,Especie,Origen,Proceso,Descripcion,MnProveedor,total_feed_given,cycle_feed_cost,start_weight,start_cycle_days,CantidadCosechada_harvested,VentaUSDReal,average_weight_harvest,Parcial,final_sale,partial_harvest_qty,partial_harvest_rev,final_biomass_harvested,cycle_fcr,cycle_weekly_growth_rate,rev_ha_day,cycle_feed_ha_day,total_qty_harvested_ha,total_qty_harvested_ha_day,avg_feed_cost_$,cycle_survival
222,128172,2021-11-29,23,4909,1400.0,2021-09-02,2021-12-01,1636000,16.200001,7.0,90,,75.0,,0.0,0.0,203881.0,3866.0,1432119.0,1074089.0,,,12.3,,100988.0,<130K,,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,ACUTEC,48225.0,49172.2,1.5,4,1136939.0,117640.0,26.620001,1.0,1.0,203881.0,16368.0,28704.0,1.68,,80.69,33.08,70181.42,779.79,1.02,69.5
223,128189,2021-11-29,41,4912,3700.0,2021-09-03,2021-11-30,1518000,11.4,7.0,88,,65.0,,0.0,0.0,201293.0,3430.0,1316707.0,855860.0,,,46.4,,133158.0,130-160k,,AQUATROPICAL,AQ,VLL,V,L,L,Laboratorio,P&A,39375.0,41837.19,0.6,3,888513.0,86977.0,25.23,1.0,1.0,201293.0,13989.0,20769.0,1.896,,86.7,39.25,77939.74,885.68,1.06,58.5
224,128131,2021-11-22,74,4916,4875.0,2021-09-07,2021-11-30,1200000,11.0,7.0,84,2021-11-22,74.0,25.6,0.0,0.0,63664.0,1053.0,1136336.0,840889.0,21527.0,22580.0,63.3,1.485,109091.0,<130K,2053.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,ACUTEC,33525.0,35039.14,2.1,6,924750.0,98958.0,25.92,1.0,1.0,63664.0,4926.0,23372.0,1.434,2.11,107.1,36.28,84068.18,1000.81,1.05,77.10000000000001
225,127641,2021-11-08,75,4917,3375.0,2021-09-07,2021-11-10,1210000,10.5,7.0,64,2021-11-08,64.0,24.2,0.0,0.0,161304.0,2747.0,1048696.0,671165.0,16242.0,18989.0,45.9,1.24,115238.0,<130K,1808.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,ACUTEC,23550.0,25086.78,2.1,6,834548.0,71191.0,22.07,1.0,1.0,161304.0,12413.0,17605.0,1.338,2.67,105.94,35.04,79480.76,1241.89,1.07,69.0
226,128546,2021-12-06,43,4918,6400.0,2021-09-08,2021-12-10,1876000,16.799999,7.0,93,2021-12-06,93.0,24.8,0.0,0.0,365073.0,5662.0,1510927.0,1405162.0,34848.0,40510.0,54.4,1.508,111667.0,<130K,2411.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,P&A,61100.0,63575.47,1.8,5,1652927.0,138581.0,22.59,1.0,1.0,365073.0,22431.0,34755.0,1.758,1.83,88.7,39.11,98388.52,1057.94,1.04,88.1
227,128538,2021-12-06,34,4919,5025.0,2021-09-09,2021-12-07,1828000,14.8,7.0,89,2021-12-06,76.0,24.6,0.0,0.0,275173.0,3811.0,1552827.0,1180149.0,29032.0,32843.0,48.5,1.61,123514.0,<130K,2219.0,AQUATROPICAL,AQ,VLL,V,L,L,Laboratorio,P&A,52875.0,54872.22,1.3,4,1445539.0,125303.0,23.17,1.0,1.0,275173.0,14608.0,30928.0,1.71,1.92,95.13,40.14,97671.55,1097.43,1.04,79.10000000000001
228,128899,2021-12-13,27,4920,4400.0,2021-09-10,2021-12-18,974000,8.8000002,7.0,99,2021-12-13,71.0,27.8,0.0,0.0,0.0,0.0,974000.0,691540.0,19225.0,19225.0,71.4,1.988,110682.0,<130K,2185.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,P&A,38225.0,39597.45,1.4,3,631980.0,81580.0,30.5,0.0,1.0,0.0,0.0,19275.0,1.983,1.93,93.64,43.88,71815.91,725.41,1.04,64.9
229,128900,2021-12-13,28,4921,2100.0,2021-09-10,2021-12-13,827000,7.4000001,7.0,94,,76.0,,0.0,0.0,0.0,0.0,827000.0,628520.0,,,40.5,,111757.0,<130K,,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,P&A,30450.0,31378.73,1.4,3,595150.0,63390.0,26.85,0.0,1.0,0.0,0.0,15980.0,1.906,,91.13,43.78,80425.67,855.59,1.03,72.0
230,128911,2021-12-13,40,4927,4575.0,2021-09-17,2021-12-17,1418000,12.4,7.0,91,2021-12-13,65.0,25.0,0.0,0.0,0.0,0.0,1418000.0,921700.0,23042.0,23042.0,52.7,1.967,114355.0,<130K,1858.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,PUNK SP,45320.0,47817.28,0.9,3,861069.0,95419.0,26.559999,0.0,1.0,0.0,0.0,22870.0,1.982,1.92,84.56,40.16,69441.05,763.09,1.06,60.699999999999996
231,128915,2021-12-13,44,4930,4225.0,2021-09-24,2021-12-14,1279000,14.7,7.0,81,,97.0,,0.0,0.0,221573.0,4283.0,1057427.0,1025704.0,,,41.1,,87007.0,<130K,,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,PUNK SP,48425.0,50110.36,2.0,3,1330636.0,131733.0,25.0,1.0,1.0,221573.0,14870.0,32010.0,1.513,,110.63,40.67,90519.46,1117.52,1.03,104.0
232,129424,2022-01-03,19,4940,1675.0,2021-10-05,2022-01-05,825000,6.5,7.0,92,,85.0,25.0,0.0,0.0,125348.0,2250.0,699652.0,594704.0,14868.0,17118.0,36.8,1.678,126923.0,<130K,2634.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,PUNK SP,28725.0,29931.17,1.6,6,760070.0,78668.0,25.110001,1.0,1.0,125348.0,7540.0,18188.0,1.579,1.9,131.55,48.04,116933.85,1271.02,1.04,92.10000000000001
233,129425,2022-01-03,20,4941,1500.0,2021-10-05,2022-01-03,774000,5.9000001,7.0,90,,83.0,25.0,0.0,0.0,135261.0,2523.0,638739.0,530153.0,13254.0,15777.0,36.3,1.616,131186.0,130-160k,2674.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,PUNK SP,25500.0,26765.71,1.6,6,648930.0,64158.0,24.799999,1.0,1.0,135261.0,8357.0,15262.0,1.671,1.95,120.82,48.02,109988.13,1222.09,1.05,83.8
234,129434,2022-01-03,29,4942,2625.0,2021-10-06,2022-01-06,1566000,9.3000002,7.0,92,2022-01-03,72.0,25.5,0.0,0.0,459677.0,7456.0,1106323.0,796553.0,20312.0,27768.0,40.3,1.587,168387.0,>160k,2986.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,PUNK SP,44075.0,46025.92,1.5,5,1153176.0,99243.0,24.35,2.0,1.0,459677.0,25327.0,24343.0,1.811,1.93,115.99,51.51,123997.42,1347.8,1.04,73.6
235,129587,2022-01-10,46,4947,2400.0,2021-10-13,2022-01-16,613000,5.3000002,7.0,95,2022-01-10,87.0,24.7,0.0,0.0,99477.0,1691.0,513523.0,446765.0,11035.0,12726.0,64.7,1.756,115660.0,<130K,2401.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,PUNK SP,22350.0,23797.16,1.2,5,466786.0,44296.0,25.66,1.0,1.0,99477.0,5323.0,11116.0,2.011,1.83,87.98,44.39,88072.83,927.08,1.06,76.1
236,129712,2022-01-17,67,4951,1700.0,2021-10-13,2022-01-18,738000,6.0,7.0,97,,62.0,,0.0,0.0,0.0,0.0,738000.0,457560.0,,,40.5,,123000.0,<130K,,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,IRMART,21895.0,23179.06,0.6,5,382191.0,43052.0,25.16,0.0,1.0,0.0,0.0,9616.0,2.277,,73.97,37.62,63698.5,656.69,1.06,51.800000000000004
237,129979,2022-01-24,22,4952,5800.0,2021-10-14,2022-01-27,2017000,12.5,7.0,105,2022-01-24,65.0,30.6,316949.0,9331.0,570596.0,13643.0,1446404.0,940163.0,28769.0,42412.0,66.3,1.91,161360.0,>160k,3393.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,IRMART,81025.0,85068.84,1.1,4,1171944.0,129820.0,29.940001,2.0,1.0,570596.0,55901.0,31647.0,2.56,2.04,98.91,61.73,93755.52,892.91,1.05,58.099999999999994
238,130035,2022-01-31,31,4953,2350.0,2021-10-14,2022-02-01,1546000,14.0,7.0,110,,96.0,,0.0,0.0,845592.0,18990.0,700408.0,672392.0,,,24.0,,110429.0,<130K,,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,IRMART,67100.0,70603.66,1.1,4,1296563.0,137887.0,29.030001,3.0,1.0,845592.0,78490.0,32082.0,2.092,,89.54,43.57,92611.64,841.92,1.05,83.89999999999999
239,129947,2022-01-24,42,4965,6550.0,2021-10-22,2022-01-25,3493000,28.4,7.0,95,,82.0,,377184.0,9452.0,1160052.0,22416.0,2332948.0,1913017.0,,,32.9,,122993.0,<130K,,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,ACUTEC,109575.0,115762.38,0.8,3,2199444.0,188729.0,25.110001,3.0,1.0,1160052.0,89415.0,48515.0,2.259,,69.95,40.61,77445.21,815.21,1.06,63.0
240,129929,2022-01-24,24,4966,5950.0,2021-10-26,2022-01-27,2319000,15.4,7.0,93,2022-01-24,81.0,25.7,0.0,0.0,762084.0,12399.0,1556916.0,1261102.0,32410.0,44809.0,55.2,1.508,150584.0,130-160k,2910.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,HA,67550.0,70514.82,1.6,6,1789460.0,159271.0,27.190001,3.0,1.0,1087518.0,81471.0,39323.0,1.718,1.94,111.21,47.17,116198.7,1249.45,1.04,77.2
241,129940,2022-01-24,35,4969,2025.0,2021-10-26,2022-01-26,882000,5.4000001,7.0,92,2022-01-24,57.0,25.6,0.0,0.0,109182.0,2279.0,772818.0,440506.0,11277.0,13556.0,53.6,1.846,163333.0,>160k,2510.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,INAR,25025.0,26755.91,1.2,6,494437.0,51168.0,24.6,1.0,1.0,109182.0,10050.0,11756.0,2.129,1.99,103.0,50.37,91562.41,995.24,1.07,56.10000000000001
242,131515,2022-02-28,64,4973,2150.0,2021-11-09,2022-03-05,925000,7.1999998,7.0,116,2022-02-28,49.0,37.0,0.0,0.0,187037.0,4465.0,737963.0,361602.0,13379.0,17844.0,42.7,1.938,128472.0,<130K,2478.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,PUNK SP,34575.0,37697.06,1.3,6,497248.0,82640.0,38.68,2.0,1.0,187037.0,16366.0,16464.0,2.1,2.27,98.95,41.4,69062.22,595.36,1.09,53.800000000000004
243,130036,2022-01-31,32,4974,3200.0,2021-10-28,2022-02-02,2971000,17.0,7.0,97,,82.0,,484893.0,10314.0,1489152.0,25053.0,1481848.0,1215115.0,,,26.9,,174765.0,>160k,,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,INAR,80950.0,85967.81,1.0,4,2251186.0,168250.0,22.290001,3.0,1.0,1489152.0,95807.0,42039.0,1.926,,102.03,49.09,132422.71,1365.18,1.06,75.8
244,129938,2022-01-24,33,4975,2775.0,2021-10-28,2022-01-26,1367000,9.3000002,7.0,90,2022-01-24,79.0,22.2,0.0,0.0,479551.0,7218.0,887449.0,701085.0,15564.0,22782.0,42.6,1.675,146989.0,130-160k,2450.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,INAR,38150.0,40671.47,1.1,4,1132851.0,84098.0,21.200001,2.0,1.0,479551.0,24826.0,21068.0,1.811,1.72,100.48,45.58,121811.93,1353.47,1.07,82.89999999999999
245,130834,2022-02-14,39,4976,2700.0,2021-11-12,2022-02-14,1620000,12.7,7.0,94,,70.0,,0.0,0.0,549220.0,12995.0,1070780.0,749546.0,,,30.4,,127559.0,<130K,,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,PUNK SP,53275.0,55747.33,0.9,3,988956.0,109613.0,28.459999,2.0,1.0,549220.0,54907.0,25510.0,2.088,,91.82,44.63,77870.55,828.41,1.05,61.0
246,130034,2022-01-31,30,4977,3100.0,2021-11-16,2022-02-04,1099000,9.0,7.0,80,,73.0,,0.0,0.0,198686.0,4343.0,900314.0,657229.0,,,49.2,,122111.0,<130K,,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,PUNK SP,28450.0,30164.17,1.3,6,680491.0,80557.0,28.469999,1.0,1.0,198686.0,19601.0,18060.0,1.575,,111.88,39.51,75610.11,945.13,1.06,61.9
247,130822,2022-02-14,26,4978,5550.0,2021-11-17,2022-02-17,1475000,13.2,7.0,92,2022-02-14,79.0,25.4,0.0,0.0,264474.0,4766.0,1210526.0,956316.0,24290.0,29056.0,60.1,1.771,111742.0,<130K,2201.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,PUNK SP,51450.0,54766.7,1.3,5,1082062.0,117490.0,27.35,1.0,1.0,264474.0,18987.0,27127.0,1.897,1.94,96.75,42.37,81974.39,891.03,1.06,73.4
248,130833,2022-02-14,38,4980,1150.0,2021-11-10,2022-02-14,568000,5.0999999,7.0,96,2022-02-14,68.0,,0.0,0.0,101346.0,1837.0,466654.0,317325.0,,,32.2,,111373.0,<130K,,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,ACUTEC,19650.0,21011.19,1.2,5,370897.0,51319.0,32.529999,1.0,1.0,101346.0,7377.0,10605.0,1.853,,104.82,40.13,72724.9,757.55,1.07,65.3
249,130498,2022-02-07,75,4985,2475.0,2021-11-18,2022-02-09,1326000,10.5,7.0,83,2022-02-07,90.0,24.8,296516.0,6681.0,860868.0,15412.0,465132.0,418619.0,10382.0,25794.0,33.7,1.355,126286.0,<130K,2457.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,PUNK SP,34950.0,37157.270000000004,1.4,4,1167332.0,88059.0,22.530001,3.0,1.0,860868.0,58741.0,22283.0,1.568,2.07,101.04,40.1,111174.48,1339.45,1.06,88.0
250,130832,2022-02-14,37,4986,3850.0,2021-11-18,2022-02-19,1069000,9.8000002,7.0,93,,92.0,25.7,0.0,0.0,383924.0,7189.0,685076.0,630270.0,16198.0,23387.0,56.1,1.642,109082.0,<130K,2386.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,ACUTEC,38400.0,39874.5,1.5,4,964402.0,100597.0,27.92,2.0,1.0,383924.0,28349.0,23396.0,1.641,1.9,110.38,42.13,98408.37,1058.15,1.04,90.2
251,131086,2022-02-21,36,4990,5875.0,2021-11-26,2022-02-27,1936000,15.1,7.0,93,2022-02-21,83.0,24.3,0.0,0.0,484624.0,7289.0,1451376.0,1204642.0,29273.0,36562.0,55.6,1.602,128212.0,<130K,2421.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,ACUTEC,58575.0,61468.44,0.8,3,1521516.0,128661.0,23.719999,1.0,1.0,484624.0,22330.0,31884.0,1.837,1.83,91.62,41.71,100762.65,1083.47,1.05,78.60000000000001
252,132415,2022-03-07,23,4999,8200.0,2021-12-08,2022-03-12,2867000,16.200001,7.0,94,2022-03-07,81.0,25.0,0.0,0.0,973877.0,14201.0,1893123.0,1533430.0,38336.0,52537.0,72.3,1.547,176975.0,>160k,3243.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,81255.0,84328.23,1.3,5,2306994.0,197417.0,25.83,4.0,1.0,1232817.0,80092.0,48586.0,1.672,1.86,129.64,53.36,142407.03,1514.97,1.04,80.5
253,132417,2022-03-07,25,5000,5025.0,2021-12-08,2022-03-11,1528000,12.0,7.0,93,2022-03-07,96.0,25.4,0.0,0.0,490715.0,7550.0,1037285.0,995794.0,25293.0,32843.0,59.8,1.495,127333.0,<130K,2737.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,49100.0,51189.729999999996,1.3,5,1261593.0,110734.0,24.459999,2.0,1.0,490715.0,28282.0,26406.0,1.859,1.92,99.22,44.0,105132.75,1130.46,1.04,82.6
254,131520,2022-02-28,74,5001,4175.0,2021-12-09,2022-03-04,1326000,11.0,7.0,85,2022-02-28,93.0,24.1,0.0,0.0,446825.0,7397.0,879175.0,817633.0,19705.0,27102.0,54.2,1.406,120545.0,<130K,2464.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,38095.0,39836.71,1.1,4,1151948.0,98786.0,24.200001,2.0,1.0,446825.0,25666.0,24461.0,1.557,1.99,105.65,40.74,104722.55,1232.03,1.05,86.9
255,131495,2022-02-28,41,5002,3925.0,2021-12-10,2022-03-03,1452000,11.4,7.0,83,2022-02-28,82.0,24.0,0.0,0.0,386038.0,5420.0,1065962.0,874089.0,20978.0,26398.0,49.2,1.513,127368.0,<130K,2316.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,ACUTEC,39950.0,41871.43,0.8,3,1206183.0,108489.0,24.870001,1.0,1.0,386038.0,20093.0,25817.0,1.547,2.03,114.66,42.22,105805.53,1274.77,1.05,83.1
256,133043,2022-03-28,27,5009,4225.0,2021-12-22,2022-03-31,1175000,8.8000002,7.0,99,2022-03-28,80.0,26.8,0.0,0.0,242518.0,3711.0,932482.0,745986.0,19992.0,23703.0,68.6,1.883,133523.0,130-160k,2694.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,PUNK SP,44629.5,46553.11,1.2,5,935662.0,98455.0,27.58,1.0,1.0,242518.0,14258.0,22828.0,1.955,1.91,113.01,51.23,106325.22,1073.99,1.04,79.60000000000001
257,133359,2022-04-04,28,5010,0.0,2021-12-22,2022-04-04,997000,7.4000001,7.0,103,,76.0,,0.0,0.0,201856.0,3640.0,795144.0,604309.0,,,0.0,,134730.0,130-160k,,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,PUNK SP,36425.0,37698.05,1.2,5,813463.0,91727.0,28.0,2.0,1.0,201856.0,14820.0,20765.0,1.754,,120.35,47.79,109927.43,1067.26,1.03,81.6
258,132886,2022-03-21,40,5011,4075.0,2021-12-28,2022-03-21,2185000,12.4,7.0,83,,57.0,,0.0,0.0,304421.0,4670.0,1880579.0,1071930.0,,,46.9,,176210.0,>160k,,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,PUNK SP,46975.0,48776.78,1.6,6,1354940.0,124396.0,23.52,1.0,1.0,304421.0,17150.0,29378.0,1.599,,120.87,45.64,109269.35,1316.5,1.04,62.0
259,132717,2022-03-14,34,5012,6250.0,2021-12-28,2022-03-19,2432000,14.8,7.0,81,2022-03-14,74.0,20.0,286401.0,5542.0,619488.0,9682.0,1812512.0,1341259.0,26825.0,36507.0,60.3,1.619,164324.0,>160k,2467.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,ACUTEC,59100.0,61547.53,1.6,6,1866931.0,140842.0,20.34,2.0,1.0,619488.0,35647.0,35055.0,1.686,1.72,117.49,49.3,126143.99,1557.33,1.04,76.8
260,132726,2022-03-14,43,5013,6150.0,2021-12-28,2022-03-20,2669000,16.799999,7.0,82,2022-03-14,79.0,22.3,0.0,0.0,643584.0,7691.0,2025416.0,1600079.0,35682.0,43373.0,52.3,1.253,158869.0,130-160k,2582.0,AQUATROPICAL,AQ,VLL,V,L,L,Laboratorio,PUNK SP,54350.0,56971.23,1.6,6,2086502.0,167755.0,23.299999,1.0,1.0,643584.0,23676.0,41311.0,1.316,1.91,121.77,39.45,124196.56,1514.59,1.05,78.2
261,132727,2022-03-14,44,5014,5350.0,2021-12-29,2022-03-18,2356000,14.7,7.0,79,2022-03-14,72.0,23.6,162207.0,3079.0,636373.0,8475.0,1719627.0,1238131.0,29220.0,37695.0,52.0,1.296,160272.0,>160k,2564.0,AQUATROPICAL,AQ,VLL,V,L,L,Laboratorio,PUNK SP,48850.0,51071.29,1.5,5,1798723.0,144460.0,23.219999,2.0,1.0,636373.0,28125.0,35465.0,1.377,2.09,124.4,42.06,122362.11,1548.89,1.05,76.3
262,133350,2022-04-04,19,5017,3500.0,2022-01-12,2022-04-06,1040000,6.5,7.0,84,2022-04-04,81.0,26.9,0.0,0.0,370194.0,5456.0,669806.0,542543.0,14594.0,20050.0,76.9,1.522,160000.0,130-160k,3085.0,PROMARISCO,PROM,VLL,V,L,L,Laboratorio,SP,30525.0,31654.010000000002,2.2,5,904785.0,79113.0,25.440001,2.0,1.0,370194.0,20337.0,19056.0,1.602,2.19,144.9,55.91,139197.69,1657.12,1.04,87.0
263,133351,2022-04-04,20,5018,1975.0,2022-01-12,2022-04-04,952000,5.9000001,7.0,82,,87.0,,0.0,0.0,354497.0,5865.0,597503.0,519828.0,,,47.8,,161356.0,>160k,,PROMARISCO,PROM,VLL,V,L,L,Laboratorio,SP,26750.0,27923.41,2.2,5,770660.0,70983.0,26.48,2.0,1.0,354497.0,22466.0,16885.0,1.584,,146.72,55.29,130620.34,1592.93,1.04,81.0
264,133360,2022-04-04,29,5019,5225.0,2022-01-13,2022-04-08,1472000,9.3000002,7.0,85,2022-04-04,74.0,28.1,0.0,0.0,389338.0,6336.0,1082662.0,801170.0,22513.0,28849.0,80.3,1.43,158280.0,130-160k,3102.0,PROMARISCO,PROM,VLL,V,L,L,Laboratorio,SP,41250.0,43172.15,2.5,4,1071438.0,103639.0,28.1,2.0,1.0,389338.0,24564.0,25503.0,1.617,2.21,131.11,52.18,115208.38,1355.39,1.05,72.8
265,133661,2022-04-11,67,5034,2300.0,2022-01-31,2022-04-14,1088000,6.0,7.0,73,2022-04-11,59.0,25.6,0.0,0.0,266938.0,4650.0,821062.0,484427.0,12401.0,17051.0,54.8,1.23,181333.0,>160k,2842.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,20975.0,22713.5,0.0,0,558663.0,48635.0,25.860001,2.0,1.0,266938.0,18132.0,12194.0,1.72,2.45,111.04,47.89,93110.5,1275.49,1.08,51.300000000000004
266,133736,2022-04-18,46,5035,1575.0,2022-01-31,2022-04-20,894000,5.3000002,7.0,79,,66.0,27.3,0.0,0.0,240583.0,4462.0,653417.0,431255.0,11773.0,16235.0,42.5,1.263,168679.0,>160k,3063.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,20500.0,21965.71,0.0,0,597123.0,55017.0,25.84,2.0,1.0,240583.0,17848.0,13675.0,1.499,2.42,131.4,48.96,112664.71,1426.14,1.07,66.8
267,134227,2022-05-02,31,5039,7800.0,2022-02-07,2022-05-06,2452000,14.0,7.0,88,,91.0,23.8,0.0,0.0,890442.0,12085.0,1561558.0,1421018.0,33820.0,45905.0,79.6,1.364,175143.0,>160k,3279.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,62600.0,67378.33,0.9,0,1871736.0,130994.0,25.5,2.0,1.0,890442.0,38340.0,37108.0,1.687,1.82,106.33,50.81,133695.43,1519.27,1.08,76.3
268,134013,2022-04-25,35,5040,2675.0,2022-02-08,2022-04-29,950000,5.4000001,7.0,80,2022-04-25,79.0,23.8,0.0,0.0,287342.0,4335.0,662658.0,523500.0,12459.0,16794.0,70.8,1.334,175926.0,>160k,3110.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,IRMART,22400.0,24477.59,1.5,6,717115.0,47504.0,26.030001,2.0,1.0,287342.0,13727.0,15522.0,1.443,2.11,109.96,51.85,132799.07,1659.99,1.09,75.5
269,134000,2022-04-25,22,5041,7850.0,2022-02-08,2022-04-29,1751000,12.5,7.0,80,2022-04-25,117.0,25.5,0.0,0.0,978038.0,16196.0,772962.0,904366.0,23061.0,39257.0,89.7,1.629,140080.0,130-160k,3141.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,PUNK SP,63950.0,70579.41,1.6,6,2013191.0,162795.0,26.200001,3.0,1.0,978038.0,60712.0,43317.0,1.476,2.26,162.8,63.95,161055.28,2013.19,1.1,114.99999999999999
270,134020,2022-04-25,42,5047,11250.0,2022-02-11,2022-04-27,4381000,28.4,7.0,75,2022-04-25,68.0,23.0,0.0,0.0,1139194.0,20113.0,3241806.0,2204428.0,50702.0,70815.0,56.6,1.301,154261.0,130-160k,2493.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,92125.0,101147.23000000001,1.3,3,3115069.0,217343.0,21.17,3.0,1.0,1139194.0,72076.0,61942.0,1.487,2.11,102.04,43.25,109685.53,1462.47,1.1,71.1
271,134010,2022-04-25,32,5048,6975.0,2022-02-09,2022-05-01,3006000,17.0,7.0,81,2022-04-25,85.0,20.6,0.0,0.0,1043612.0,13876.0,1962388.0,1668030.0,34361.0,48237.0,58.6,1.398,176824.0,>160k,2837.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,67425.0,73792.56,1.3,5,2475414.0,155475.0,21.33,2.0,1.0,1043612.0,47328.0,44416.0,1.518,1.78,112.91,48.97,145612.59,1797.69,1.09,82.3
272,134229,2022-05-02,33,5049,5300.0,2022-02-10,2022-05-04,1654000,9.3000002,7.0,83,,89.0,21.8,0.0,0.0,657229.0,8547.0,996771.0,887126.0,19339.0,27886.0,81.4,1.54,177849.0,>160k,2998.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,42950.0,47003.35,1.3,4,1483953.0,90118.0,21.030001,2.0,1.0,657229.0,26402.0,25933.0,1.656,1.82,116.75,55.64,159564.84,1922.47,1.09,89.7
273,134350,2022-05-09,24,5050,8300.0,2022-02-16,2022-05-15,2703000,15.4,7.0,88,2022-05-09,89.0,23.0,0.0,0.0,1119387.0,17024.0,1583613.0,1409416.0,32417.0,49441.0,77.0,1.443,175519.0,>160k,3210.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,ACUTEC,71326.0,82499.81,0.98,5,2373884.0,159976.0,22.58,2.0,1.0,1119387.0,54048.0,45351.0,1.573,1.86,118.05,52.63,154148.31,1751.69,1.16,87.8
274,134364,2022-05-09,38,5063,3800.0,2022-02-16,2022-05-11,905000,5.0999999,7.0,84,2022-05-09,83.0,24.7,0.0,0.0,170128.0,2261.0,734872.0,609944.0,15066.0,17327.0,106.4,1.544,177451.0,>160k,3397.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,ACUTEC,26751.0,30880.54,0.0,5,736980.0,55901.0,23.379999,1.0,1.0,170128.0,5663.0,15514.0,1.724,2.19,130.49,62.44,144505.89,1720.31,1.15,81.39999999999999
275,134782,2022-05-23,39,5064,6050.0,2022-02-22,2022-05-27,2287000,12.7,7.0,94,,86.0,25.1,0.0,0.0,864614.0,10986.0,1422386.0,1223252.0,30704.0,41690.0,68.1,1.681,180079.0,>160k,3283.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,ACUTEC,70075.0,78509.19,1.8,6,1904641.0,126593.0,24.77,2.0,1.0,864614.0,36841.0,36747.0,1.907,1.85,106.04,58.7,149971.73,1595.44,1.12,83.3
276,134646,2022-05-16,30,5066,3575.0,2022-02-24,2022-05-20,1446000,9.0,7.0,85,2022-05-16,92.0,24.1,0.0,0.0,727397.0,11560.0,718603.0,661115.0,15933.0,27493.0,56.7,1.598,160667.0,>160k,3055.0,TEXCUMAR,TX,BVT,B,V,T,SbHZ51OM5.3GBv,ACUTEC,43925.0,49757.5,2.0,4,1387888.0,90313.0,24.450001,2.0,1.0,727397.0,32253.0,27709.0,1.585,1.91,118.06,57.42,154209.78,1814.23,1.13,96.0
